|in |vo|ce as|sai |più |che |la |no|stra |vi|va.
|Ri|spuo|se a |me:« |Là |den|tro |si |mar|ti|ra
|sé |stes|sa a |vi|ta |san|za |glo|ria of|fer|se».
|Tu |dub|bi, e |hai |vo|ler |che |si |ri|cer|na
|tut|ti |ti|ra|ti |so|no e |tut|ti |ti|ra|no.
|per |che |le |vi|ste |lor |fu|ro es|sal|ta|te
|La |con|cu|bi|na |di |Ti|to|ne an|ti|co
|chi|na|ti e |chiu|si, |poi |che ’l |sol |li ’m|bian|ca,
|l’ a|mor |che |mo|ve il |so|le e |l’ al|tre |stel|le.
|E |sì |co|me al |sa|lir |di |pri|ma |se|ra
|me|na|lo ad |es|so, e |co|me |tu |se’ |u|sa,
|sa|per |da |lui, |pri|ma |ch’ al|tri ’l |di|sfac|cia».
|que|sta è |qua|si |le|ga|ta e |quel|la è |sciol|ta.
|Que|ste |pa|ro|le |Sta|zio |mo|ver |fen|no
« |Nel |tem|po |che ’l |buon |Ti|to, |con |l’ a|iu|to
|vol|si|mi a’ |pie|di, e |vi|di |due |sì |stret|ti,
|se |mai |tor|ni a |ve|der |lo |dol|ce |pia|no
|ché |le |la|gri|me |pri|me |fan|no |grop|po,
|per |che |di |que|sta in |me |s’ ac|ce|se a|mo|re.
« |Le|va», |dis|s’ io,« |ma|e|stro, |li oc|chi |tuoi:
|si |mos|se, e |io |di |rie|tro in|ver’ |l’ al|tu|ra.
|che |l’ ar|co |de |lo es|si|lio |pria |sa|et|ta.
|fu |sì |sfo|ga|to, |che ’l |par|lar |di|sce|se
|sì |che, |con |tut|to |che |fos|se |di |ra|me,
|quan|to |per |lo |Van|ge|lio |v’ è |a|per|to».
|e |pro|mi|si |la |via |de |la |sua |set|ta.
|so|na|va“ O|san|na“ |sì, |che |un|que |poi
|già |mi |pa|rea |sen|ti|re al|quan|to |ven|to;
|Di |vil |ci|lic|cio |mi |pa|rean |co|per|ti,
|ver’ |lo |se|pul|cro |più |gio|va|ni |pie|di»,
|in |po|co |d’ o|ra, e |lo |smar|ri|to |vol|to,
|E |s’ el|la |d’ e|le|fan|ti e |di |ba|le|ne
|ché |la |na|tu|ra |del |mon|te |ci af|fran|se
|chi |pa|li|do |si |fe|ce |sot|to |l’ om|bra
|To|sto |che |l’ ac|qua a |cor|rer |met|te |co,
|Noi |ci |par|tim|mo, e |su |per |le |sca|lee
|pri|ma |Do|mi|na|zio|ni, e |poi |Vir|tu|di;
|Io |sen|tia |vo|ci, e |cia|scu|na |pa|re|va
|l’ ap|po|sto|li|co |lu|me al |cui |co|man|do
|Oh |ab|bon|dan|te |gra|zia on|d’ io |pre|sun|si
|tan|to |ch’ io |pos|sa in|ten|der |che |tu |can|ti.
|san|za |mio |la|gri|mar |non |fur |lor |pian|ti;
|s’ el|la |non |vien, |con |tut|to |no|stro in|ge|gno.
|di |buon |pro|po|ni|men|to |per |u|di|re
« |O|mai», |dis|s’ io,« |non |vo’ |che |più |fa|vel|le,
|ve|nir |per |l’ ac|qua |ver|so |noi |in |quel|la,
|e |chi |è |que|sti |che |mo|stra ’l |cam|mi|no?».
|a|ven|do |guer|ra |pres|so a |La|te|ra|no,
|fa|ran|no |sì |che |tu |po|trai |chio|sar|lo.
|ma |tan|to |lo ’m|pe|di|sce |che |l’ uc|ci|de;
|tan|to |che |l’ om|bra |del |be|a|to |re|gno
|E |tut|to in |dub|bio |dis|si:« O|v’ è |Bea|tri|ce?».
|e |l’ on|de in |Gan|ge |da |no|na |rï|ar|se,
|de |l’ am|pio |lo|co o|ve |tor|nar |tu |ar|di”.
|ma |po|co |tem|po an|drà, |che ’ |tuoi |vi|ci|ni
|mi |ri|pi|gne|va |là |do|ve ’l |sol |ta|ce.
|e |nel |ciel |ve|lo|cis|si|mo |m’ im|pul|se.
|E |quan|do |la |for|tu|na |vol|se in |bas|so
|cir|ca e |vi|ci|no a |lui |Maia |e |Dï|o|ne.
|Que|sto |prin|ci|pio, |ma|le in|te|so, |tor|se
|sì |vi|d’ io |lì, |ma |di |mi|glior |sem|bian|za
|di |quel|la |fe|de |che |vin|ce o|gne er|ro|re:
|e |ciò |che |ci |si |fa |vien |da |buon |ze|lo?
|con|vien |sal|tar |lo |sa|cra|to |po|e|ma,
|Né |li |gra|vò |vil|tà |di |cuor |le |ci|glia
|l’ u|ma|na |pro|bi|ta|te; e |que|sto |vo|le
|pur|gan|do |la |ca|li|gi|ne |del |mon|do.
|mai |so|di|sfar, |per |non |po|te|re ir |giu|so
|u|scia |di |Gan|ge |fuor |con |le |Bi|lan|ce,
|Ve|de|va |Tro|ia in |ce|ne|re e in |ca|ver|ne;
« |Fi|gliuol |mio», |dis|se ’l |ma|e|stro |cor|te|se,
|E |quan|ta e |qua|le |vi|d’ io |lei |far |piùe
|non |di |pa|ren|ti |né |d’ al|tro |più |brut|to.
|Po|li|ne|stòr |ch’ an|ci|se |Po|li|do|ro;
|Co|sì |spi|rò |di |quel|lo a|mo|re ac|ce|so;
|E |com’ |io |ri|guar|dan|do |tra |lor |ve|gno,
|che |nul|la |ne|ve a |quel |ter|mi|ne ar|ri|va.
|a |sé |me |tan|to |stret|to, |per |ve|der|si,
|Ma |Va|ti|ca|no e |l’ al|tre |par|ti e|let|te
|non |m’ im|pe|dì |l’ an|da|re a |lui; |e |po|scia
|fa|rà |la |pro|va; |sì |ch’ a |te |fia |bel|lo
|rap|pre|sen|ta|re a |quel |di|stin|to |fo|co.
|al |pas|so |for|te |che |a |sé |la |ti|ra.
|che |gi|ran|do |cor|re|va |tan|to |rat|ta,
|Qua|li A|les|san|dro in |quel|le |par|ti |cal|de
|Ed |el|li a |me:« |Ri|tor|na a |tua |scï|en|za,
|de |l’ u|ma|na |na|tu|ra |po|sto in |ban|do;
|con |l’ of|fi|cio ap|po|sto|li|co |si |mos|se
|om|bre |por|ta|te |da |la |det|ta |bri|ga;
|di|ce|sti“ el|li eb|be”? |non |vi|v’ el|li an|co|ra?
|l’ a|ni|ma |san|ta |che ’l |mon|do |fal|la|ce
|mo|stra|va il |se|gno |che |lì |si |di|scer|ne!
|u|na |na|tu|ra in |Cri|sto es|ser, |non |piùe,
|la |no|va |gen|te:« |Sod|do|ma e |Go|mor|ra»;
|che |pria |per |me |a|vea |mu|ta|to |si|to.
|Or |qui |t’ am|mi|ra in |ciò |ch’ io |ti |re|plì|co:
|che |in |Clug|nì |per |li |mo|na|ci |fas|si.
|l’ al|tr’ è ’l |fal|so |Si|non |gre|co |di |Tro|ia:
|li|be|ro è |tut|to, |per|ché |non |sog|gia|ce
|Ma |io |ri|ma|si a |ri|guar|dar |lo |stuo|lo,
|mi |dis|se:« |Dun|que |che |a |me |ri|chie|di?
|Ed |el|li al|lor, |bat|ten|do|si |la |zuc|ca:
|che |ri|ce|ves|se il |san|gue |fer|ra|re|se,
|Ec|co |l’ an|gel |di |Dio: |pie|ga |le |ma|ni;
|vi|di |gen|te |per |es|so |che |pian|gea,
|la |don|na |mia |del |suo |ri|spon|der |chia|ro,
|che |del |va|lor |del |ciel |lo |mon|do im|pren|ta
« |Sò|sta|ti |tu |ch’ a |l’ a|bi|to |ne |sem|bri
|ch’ et|ter|nal|men|te è |da|to |lor |per |lut|to:
|sì |sua |vir|tù |la |mia |na|tu|ra |vin|se;
|se|der |sov|res|so u|na |put|ta|na |sciol|ta
|Ma|tel|da |che ’l |ti |di|ca». E |qui |ri|spuo|se,
|ri|spuo|se ’l |mio |ma|e|stro a |lui,« |pur |dian|zi
|I|vi è |Ro|me|na, |là |do|v’ io |fal|sai
|che |la |pri|ma |vir|tù |cre|as|se |mai».
|sta|va |com’ |om |che |son|no|len|to |va|na.
|quan|te |Ie|sù |ai |tre |fé |più |ca|rez|za».
|là |do|ve i |cuor |son |fat|ti |sì |mal|va|gi.
|ne |li oc|chi |pur |te|sté |dal |sol |per|cos|si,
|pe|rò |che |le |fe|ri|te |son |ri|chiu|se
|per |e|scu|sar|mi, e |ve|der|mi |dir |ve|ro:
|e |no|stra |sca|la in|fi|no ad |es|sa |var|ca,
|E |io |a |lo|ro:« I’ |fui |na|to e |cre|sciu|to
|da’ |con|cet|ti |mor|ta|li, a |la |mia |men|te
|fre|quen|te in |gen|te an|ti|ca e |in |no|vel|la,
|Non |at|ten|der |la |for|ma |del |mar|tì|re:
|che |mi|se |te|co |Ro|ma |nel |buon |fi|lo,
|Oh |for|tu|na|te! |cia|scu|na e|ra |cer|ta
|In |quel |che |s’ ap|piat|tò |mi|ser |li |den|ti,
|ed |er|to |più |as|sai |che |quel |di |pria.
|che |suo|le es|ser |di|spo|sto a |so|la |la|tria».
|del |mar |si |fu |la |do|lo|ro|sa ac|cor|ta,
|Ben |m’ ac|cor|si |ch’ el|li e|ra |da |ciel |mes|so,
|e |se |tu |ben |la |tua |Fi|si|ca |no|te,
|ad|dos|san|do|si a |lei, |s’ el|la |s’ ar|re|sta,
|vi |fos|se |sù |ca|du|to, o |Pie|tra|pa|na,
|Con |que|ste |gen|ti, e |con |al|tre |con |es|se,
|con |gra|zia il|lu|mi|nan|te e |con |lor |mer|to,
|com’ |es|ser |può, |di |dol|ce |se|me, a|ma|ro».
|El |co|min|ciò:« |Qual |for|tu|na o |de|sti|no
|e |mo|strom|mi u|na |pia|ga a |som|mo ’l |pet|to.
|Ze|fi|ro |dol|ce |le |no|vel|le |fron|de
|Or |driz|za il |vi|so a |quel |ch’ or |si |ra|gio|na:
|Ap|pres|so |mos|se a |man |si|ni|stra il |pie|de:
|non |mi |di|puo|se, |sì |mi |giun|se al |rot|to
|li |miei |da |ciò |che |pa|re in |quel |vo|lu|me,
|per |far|ti |mo|ver |len|to |com’ |uom |las|so
|E |quel|li a |me:« |Qui |son |li e|re|sï|ar|che
|fat|ta |più |gran|de, |di |sé |stes|sa u|scìo,
|tan|to |che, |per |fic|car |lo |vi|so a |fon|do,
|Tu|lï|o e |Li|no e |Se|ne|ca |mo|ra|le;
|se |ben |m’ ac|cor|si |ne |la |vi|ta |bel|la;
|che |fa |di |sé |un |mez|zo ar|co |di |pon|te;
|Or |tu |chi |se’, |che |vuo’ |se|de|re a |scran|na,
|ne |scris|se, |pa|dre, |del |tuo |ca|ro |fra|te
|de |l’ al|to |scen|de |vir|tù |che |m’ a|iu|ta
|fal|sa|va |nel |pa|re|re il |lun|go |trat|to
|da |Ba|gno|re|gio, |che |ne’ |gran|di of|fi|ci
|lie|ve|men|te |pas|sa|va |cal|di e |ge|li,
|Men|tr’ io |là |giù |fi|sa|men|te |mi|ra|va,
|lo|ro a |par|lar |di |me; |e |co|min|ciar|si
|fa|ce|va |lui |te|ner |le |lab|bra a|per|te
|ti |prie|go, |se |mai |ve|di |quel |pa|e|se
|a |cui |la |pri|ma |ro|ta |va |din|tor|no,
|vol|se |la |te|sta o|v’ el|li a|vea |le |zan|che,
|ma |più |vi |per|de|ran|no |li am|mi|ra|gli».
|e |quel |co|no|sci|tor |de |le |pec|ca|ta
|che |v’ e|ra i|ma|gi|na|to, |li oc|chi e ’l |na|so
|già |fug|ge|ria, |per|ché |non |li of|fen|des|se;
|per |sen|tir |più |e |men |l’ et|ter|no |spi|ro.
|e |qual |più |a |gra|di|re ol|tre |si |met|te,
|con |tut|ti e |quat|tro i |piè |cuo|pre e |in|for|ca,
|che |poi |il |suo|ce|ro il |fé |lor |pa|ren|te.
|la |no|vi|tà |se |fior |la |pen|na ab|bor|ra.
|co|me |fiu|me |ch’ ac|qui|sta e |per|de |le|na;
|man|to|a|ni |per |pa|trï|a am|be|dui.
|am|bo |le |ma|ni in |su |l’ er|bet|ta |spar|te
|e |pro|ge|nï|e |scen|de |da |ciel |no|va”.
|Pie|tro |per |lei |sì |mi |gi|rò |la |fron|te.
|Tan|to è |a |Dio |più |ca|ra e |più |di|let|ta
|E ’n|tan|to |per |la |co|sta |di |tra|ver|so
|che |da |que|st’ al|tra a |più |a |più |giù |pre|ma
|per |ap|pren|der |da |lei |qual |fu |la |te|la
|e |se |la |sua |na|tu|ra |ben |ri|mi|ri.
|ne |li oc|chi |guer|cia, e |so|vra i |piè |di|stor|ta,
|a |so|di|sfar |chi |è |di |là |trop|po o|so».
|di |mia |se|con|da e|ta|de e |mu|tai |vi|ta,
|a |far |lor |pro |o |a |fug|gir |lor |dan|no,
|quan|do |Vir|gi|lio in|co|min|ciò:« |A|mo|re,
|sì |che |si |fa |de |la |ven|det|ta |ghiot|to,
|del |sol |de|bi|le|men|te en|tra |per |es|si;
|Gran|d’ e|ra |già |la |co|lon|na |del |Vaio,
|tan|to |di |gra|zia, |che |l’ a|mor |del |gu|sto
|vie|ne a |ve|der |la |gen|te |che |mi|ni|stra
|Quan|d’ io |in|te|si |quel|l’ a|ni|me of|fen|se,
|per |l’ al|trui |rag|gio |che ’n |sé |si |re|flet|te,
|per|ch’ io |u|di’ |da |lo|ro un« |Trop|po |fi|so!»;
|Or |se |tu |hai |sì |am|pio |pri|vi|le|gio,
|so|vra ’l |bel |fiu|me |d’ Ar|no a |la |gran |vil|la,
|an|dar |car|ca|ta |da |cia|scu|na |ma|no,
|che |giù |per |l’ al|tre |suo|na |sì |di|vo|ta».
|La |dol|ce |don|na |die|tro a |lor |mi |pin|se
|Da |poi |che |Car|lo |tuo, |bel|la |Cle|men|za,
|e |li al|tri |due |che ’l |can|to |su|so ap|pel|la.
|di |ve|der |quel|la es|sen|za in |che |si |ve|de
|che ’l |ci|bo |ne |so|lë|a es|se|re ad|dot|to,
|che |non |si |tur|ba |mai; |an|zi è |te|nè|bra
|Que|sti or|di|ni |di |sù |tut|ti |s’ am|mi|ra|no,
|dis|se,« a |co|stor |si |vuo|le es|ser |cor|te|se.
|o |se |del |mez|zo |cer|chio |far |si |puo|te
|e |io |in|co|min|ciai, |po|scia |ch’ ei |vol|se:
|Tu |no|ta; e |sì |co|me |da |me |son |por|te,
|al|tro |Mel|chi|se|dèch |e |al|tro |quel|lo
|poi |c’ ha |pa|sciu|ti |la |ci|co|gna i |fi|gli,
|dis|se,« |lo ’n|ge|gno |tuo |da |quel |che |sò|le?
|si |vol|se in|tor|no in|tor|no |con |mal |pi|glio.
|o |ve|ro a |quel |de |la |ter|ra |di |Iar|ba,
|e or |s’ ac|co|scia e |o|ra è |in |pie|di |stan|te.
|Al|lor |mi |pin|ser |li ar|go|men|ti |gra|vi
|ver’ |noi, |di|cen|do a |noi:« |Se |voi |sa|pe|te,
|di |che |la |fe|de |spe|zï|al |si |cria;
|o|ve u|di|rai |le |di|spe|ra|te |stri|da,
|e |che |con|vie|ne an|cor |ch’ al|trui |si |chiu|da,
|Din|ne |com’ |è |che |fai |di |te |pa|re|te
|di |que|sto ’m|pe|di|men|to o|v’ io |ti |man|do,
|a|mor |se|men|ta in |voi |d’ o|gne |vir|tu|te
|quel|le |scov|ri|re a |la |tua |vi|sta |ru|de».
|che |li|be|r’ o|mo |l’ un |re|cas|se ai |den|ti;
|que|sti è |Nem|brot|to |per |lo |cui |mal |co|to
|e |tra ’l |piè |de |la |ri|pa ed |es|sa, in |trac|cia
|tal |e|ra |qui|vi, e |tal |puz|zo |n’ u|sci|va
|tan|to |m’ ag|gra|da il |tuo |co|man|da|men|to,
|pur |com’ |om |fa |de |l’ or|ri|bi|li |co|se?».
|o |al|tra |no|vi|tà |con |sì |bre|ve u|so.
|pur |co|me |son|no o |feb|bre |l’ as|sa|lis|se.
|il |cui |pa|la|to a |tut|to ’l |mon|do |co|sta,
|Co|sì |ri|spuo|se al|lo|ra il |du|ca |mio.
|Nel |va|no |tut|ta |sua |co|da |guiz|za|va,
« |Chi |fu |co|lui |da |cui |ma|la |par|ti|ta
|e |quel|la |par|te on|de |pri|ma |è |pre|so
|vi|di |di |co|sta a |lei |drit|to un |gi|gan|te;
|co|me ’l |suo |ad |al|trui, |ch’ a |nul|lo è |no|to».
|An|fï|a|rao? |per|ché |la|sci |la |guer|ra?”.
|quel |ch’ io |ti |di|ce|rò, |se |vuo’ |sa|ziar|ti;
|pe|rò |quel |che |non |puoi |a|ve|re in|te|so,
|fer|mo |s’ af|fis|se: |la |gen|te |ve|ra|ce,
|fa|rà |ve|nir|li a |par|la|men|to |se|co;
|che |di |vol|ger |mi |fé |ca|ler |non |me|no;
|E |pri|ma, ap|pres|so al |fin |d’ e|ste |pa|ro|le,
« |Dol|ce |mio |pa|dre, |dì, |qua|le of|fen|sio|ne
|mo|stran|do|vi |le |sue |bel|lez|ze et|ter|ne,
|Quel |che |ri|ma|se, |co|me |da |gra|mi|gna
|da |quel|l’ i|ra |be|stial |ch’ i’ |o|ra |spen|si.
|a |che |la |mia |ri|spo|sta è |già |de|cre|ta!».
|no|stre |se|re|ne in |quel|le |dol|ci |tu|be,
|pri|ma |rag|giò |nel |mon|te |Ci|te|rea,
|ri|chie|de an|co|ra a|iu|to a |tua |di|spen|sa.
|o|gne |buo|no o|pe|ra|re e ’l |suo |con|tra|ro».
|que|ste |pa|ro|le |brie|vi, |ch’ io |com|pre|si
|Que|sti, |l’ or|me |di |cui |pe|star |mi |ve|di,
|l’ an|ge|li|ca |na|tu|ra e ’l |mi|ni|ste|ro.
|ne|po|te |fu |de |la |buo|na |Gual|dra|da;
|per |lo |spir|to |vi|si|vo |che |ri|cor|re
|av|ven|ne a |me, |che |san|za in|te|ro |suo|no
|E ’l |du|ca |dis|se:« I’ |son |un |che |di|scen|do
|Co|me |ri|ma|ne |splen|di|do e |se|re|no
|sen |gio |co|me |per|so|na |tri|sta e |mat|ta.
|ma |veg|gen|do|mi in |es|so, i |tras|si a |l’ er|ba,
|s’ ap|pres|sa un |sas|so |che |da |la |gran |cer|chia
|e |Fran|ce|sco u|mil|men|te il |suo |con|ven|to;
|Di |lun|gi |n’ e|ra|va|mo an|co|ra un |po|co,
|quei |ch’ an|cor |fa |li |pa|dri ai |fi|gli |scar|si;
|a |quel |ch’ ac|ce|se a|mor |tra |l’ o|mo e ’l |fon|te.
|Ed |el|li a |me:« |Per|ché i |no|stri |di|re|tri
|Dian|zi, |ne |l’ al|ba |che |pro|ce|de al |gior|no,
|se |fos|ser |vi|vi, |sa|reb|ber |co|ta|li.
|non |cor|se |co|me |tu |ch’ ad |es|so |rie|di».
|c’ ha |di|svï|a|te |le |pe|co|re e |li a|gni,
|co|me Al|me|o|ne, |che, |di |ciò |pre|ga|to
|den|tro |vi |nac|que |l’ a|mo|ro|so |dru|do
|Tal |ve|ro a |l’ in|tel|let|to |mï|o |ster|ne
|Or |ti |piac|cia |gra|dir |la |sua |ve|nu|ta:
|la |don|na |sua |san|za ’l |vi|so |di|pin|to;
|sì |che |l’ un |ca|po a |l’ al|tro e|ra |cap|pel|lo;
|che |pen|nel|leg|gia |Fran|co |Bo|lo|gne|se;
|per|ché |l’ hai |tu |per |di|vi|na |fa|vel|la?».
|co|min|ciò ’l |du|ca |mio |a |l’ un |di |lo|ro,
|E |co|me |fu |la |mia |ri|spo|sta u|di|ta,
|o|gne |ver|go|gna |di|po|sta, |s’ af|fis|se;
|Noi |di|ve|nim|mo in|tan|to a |piè |del |mon|te;
|vol|ge|si |schie|ra, e |sé |gi|ra |col |se|gno,
|vi|di|mi |giun|to in |su |l’ al|tro |gi|ro|ne,
|on|de |nel |cer|chio |mi|no|re, o|v’ è ’l |pun|to
« |Mi|ra |co|lui |con |quel|la |spa|da in |ma|no,
|mi |pre|se |del |co|stui |pia|cer |sì |for|te,
|Se |la |gen|te |ch’ al |mon|do |più |tra|li|gna
|ti |tor|rà |que|sta e |cia|scu|n’ al|tra |bra|ma.
|Qual |si |la|men|ta |per|ché |qui |si |mo|ia
|e |va |rab|bio|so al|trui |co|sì |con|cian|do».
|e |man|co il |pri|mo, |che |non |li ha |per|fet|ti.
|chi ei |si |fos|ser |e |on|de |ven|ner |qui|vi,
|pa|ro|le |di |do|lo|re, ac|cen|ti |d’ i|ra,
|la |glo|ria |di |co|lui |che |la ’n|na|mo|ra
|qui|vi |ger|mo|glia |co|me |gran |di |spel|ta.
|Pe|rò |ri|co|min|ciai:« |Tut|ti |quei |mor|si
|che |di|sï|an|do o |te|men|do |l’ a|spet|ta.
|So|lea |cre|der |lo |mon|do in |suo |pe|ri|clo
|se |non |con |l’ ac|qua on|de |la |fem|mi|net|ta
|che ’n|ver’ |si|ni|stra |con |sue |pic|cio|le on|de
|Scal|za|si E|gi|dio, |scal|za|si |Sil|ve|stro
|Ed |el|li a |me:« |Nes|sun |m’ è |fat|to ol|trag|gio,
|con |buo|na |pï|e|ta|te a|iu|ta il |mio!
« |a |trar|mi |d’ er|ro un |po|co |mi |fa|vel|la:
|che |par |con|tra |lo |ver |ch’ i’ |t’ ho |sco|ver|to,
|non |so |qual |fos|se |più, |trï|un|fa |lie|ta
|an|cor |sa|rei |di |là |do|ve |si |spi|ra.
|sù|bi|to e |spes|so a |gui|sa |di |ba|le|no.
|On|de, |po|niam |che |di |ne|ces|si|ta|te
|per |ch’ ei |gri|da|van |tut|ti:“ |Do|ve |rui,
“ |Io |vi|di”, |po|trai |dir,“ |quel |da |Du|e|ra
|di |tan|te |fiam|me |tut|ta |ri|splen|dea
|mo|rì |fug|gen|do e |di|sfio|ran|do il |gi|glio:
|con|vien|ti an|cor |se|de|re un |po|co a |men|sa,
|e |ri|vol|se|si a |me |con |pas|si |ra|ri.
|tan|to |quan|to |la |tom|ba |si |di|sten|de,
|gon|fia il |cap|puc|cio e |più |non |si |ri|chie|de.
|non |al|tri|men|ti |fer|ro |di|sfa|vil|la
|Dï|a|sco|ri|de |di|co; e |vi|di Or|feo,
|lo |mon|ta|na|ro, e |ri|mi|ran|do am|mu|ta,
|O|ra |co|no|sce as|sai |di |quel |che ’l |mon|do
|di |vi|va |spe|ne, |che |mi|se |la |pos|sa
|e |co|me |stel|la in |cie|lo il |ver |si |vi|de.
|per|ché |o|no|re e |fa|ma |li |suc|ce|da:
|Qual |so|vra ’l |ven|tre e |qual |so|vra |le |spal|le
|tal |mi |fe|c’ io; |e |tal, |quan|to |si |fen|de
|co|min|cia’ |io |a |dir,« |se |puoi, |fa |mot|to».
|ma |per |co|lei |che ’l |chie|der |mi |con|ce|de,
|in |que|sto |mi|ro e |an|ge|li|co |tem|plo
|on|de |si |co|ro|na|va il |bel |zaf|fi|ro
|né |d’ al|tra |neb|bia |che |di |col|pa |ve|lo,
|Ve|ro è |che ’n |su |la |pro|da |mi |tro|vai
|Cer|to |non |la |fran|ce|sca |sì |d’ as|sai!».
|mes|so |di |Dio, |an|ci|de|rà |la |fu|ia
|Tu |cre|di |che |a |me |tuo |pen|sier |mei
|Io |gia |pen|san|do; e |quei |dis|se:« |Tu |pen|si
|ché |non |cre|det|ti |ri|tor|nar|ci |mai.
|se |la |tua |au|dï|en|za è |sta|ta at|ten|ta,
|per |tut|to il |tem|po |che ’l |fo|co |li ab|bru|scia:
|per |lo |suo |mez|zo |cer|chio a |l’ al|tra |gio|stra.
|e |ba|scia|van|si in|sie|me al|cu|na |vol|ta.
|e |frut|ta |sem|pre e |mai |non |per|de |fo|glia,
|Io |veg|gio |ben |sì |co|me |già |re|splen|de
|d’ o|gne |bel|lez|za |più |fan|no |più |su|so,
|che |muor |per |fa|me e |cac|cia |via |la |ba|lia.
|sì |co|me |lu|ce |lu|ce in |ciel |se|con|da,
|e |di |mol|t’ al|tri»; e |qui |chi|nò |la |fron|te,
|il |mez|zo e |tut|to |l’ al|tro in|tor|no |mo|ve,
|Lo |suo |ta|ce|re e ’l |tra|smu|tar |sem|bian|te
|ch’ a |l’ a|bi|to |de |l’ ar|te ha |man |che |tre|ma.
|ve|nim|mo al |pun|to |do|ve |si |di|gra|da:
|se |sta|te |fos|si|mo a|ni|me |di |ser|pi».
|che |con|tra |bat|tez|za|ti |com|bat|tes|se;
|che |per |ar|tez|za i |sa|li|tor |di|spa|ia.
|Eu|ria|lo e |Tur|no e |Ni|so |di |fe|ru|te.
|Ma |poi |che |vi|de |ch’ io |non |mi |par|ti|va,
|Ma |co|me |Co|stan|tin |chie|se |Sil|ve|stro
|Per |que|sto |la |Scrit|tu|ra |con|de|scen|de
|Ap|pres|so |ciò |lo |du|ca« |Fa |che |pin|ghe»,
|le |boc|che a|per|se e |mo|stroc|ci |le |san|ne;
|quan|to |pa|re|vi ar|den|te in |que’ |fla|il|li,
|di |tut|te |le |su|stan|ze |sem|pi|ter|ne.
|quan|to a|ve|mo ad |an|dar; |ché ’l |pog|gio |sa|le
|d’ al|trui, |o |non |sar|ria |ché |non |po|tes|se?».
|tal |col|pa a |tal |mar|ti|ro |lui |con|dan|na;
|da |la |pri|m’ o|ra a |quel|la |che |se|con|da,
|fal|si|fi|ca|re in |sé |Buo|so |Do|na|ti,
|ma |es|so |gui|da, e |da |lui |si |ram|men|ta
|fos|se|ro in |com|pa|gnia |di |quel|lo |spec|chio
|L’ a|ni|mo, |ch’ è |cre|a|to ad |a|mar |pre|sto,
|Da |ch’ eb|ber |ra|gio|na|to in|sie|me al|quan|to,
|la |boc|ca |mi |ba|sciò |tut|to |tre|man|te.
|de |la |boc|ca e |de |li oc|chi u|scì |del |pet|to.
|che |muo|von |que|ste |stel|le |non |son |man|chi,
|di |re|tro a |noi |gri|dò:« |Te|ne|te i |pie|di,
|for|se |cui |Gui|do |vo|stro eb|be a |di|sde|gno».
|co|lui |che ’l |cin|ge |so|la|men|te in|ten|de.
|pe|ne|tran|do |per |que|sta in |ch’ io |m’ in|ven|tro,
|mos|se |di |pri|ma |quel|le |co|se |bel|le;
|Le|tè |ve|drai, |ma |fuor |di |que|sta |fos|sa,
|che |l’ at|to |suo |per |tem|po |non |si |spor|ge.
|di|cen|do:« |Fra|te |mio, |guar|da e |a|scol|ta».
|Lo |mo|to e |la |vir|tù |d’ i |san|ti |gi|ri,
|non |al|tri|men|ti |Ti|dë|o |si |ro|se
|con |quan|to |di |quel |sal|mo è |po|scia |scrip|to.
|Co|me |la |sca|la |tut|ta |sot|to |noi
|d’ am|mi|ra|zio|ne o|mai, |poi |die|tro ai |sen|si
« |A |ciò |non |fu’ |io |sol», |dis|se,« |né |cer|to
|dal |suo |prin|ci|pio |ch’ è in |que|sto |tron|co|ne.
|Dio |sia |con |voi, |ché |più |non |ve|gno |vo|sco.
|da |fa|sti|dio|si |ver|mi e|ra |ri|col|to.
|pog|gia|to |s’ è |e |lor |di |po|sa |ser|ve;
|E |io:« |Ciò |che |n’ ap|par |qua |sù |di|ver|so
|e |al|tri |mol|ti, e |fe|ce|li |be|a|ti.
|que|ste |del |gel, |quel|le |del |so|le |schi|fe,
|Più |ca|ra è |l’ u|na; |ma |l’ al|tra |vuol |trop|pa
|la |bel|la |don|na |mos|se|si, e |a |Sta|zio
|E |io:« |Ma|e|stro, i |tuoi |ra|gio|na|men|ti
|me|co il |me|na|va in |drit|ta |par|te |vòl|to.
|Ri|spuo|se:« |Di|ce|rol|ti |mol|to |bre|ve.
|lo |col|po |tal, |che |di|spe|rar |per|do|no.
|con|tra ’l |fat|to|re a|dov|ra |sua |fat|tu|ra.
|là |do|ve a |li ’n|no|cen|ti |si |ri|spon|de.
|Mat|to è |chi |spe|ra |che |no|stra |ra|gio|ne
|non |s’ ap|pa|rec|chi a |grat|tar|mi |la |ti|gna».
|quan|to |di |là |dal |mo|ver |de |la |Chia|na
|dis|se |lo |mio |se|gno|re,« a |que|sta |vol|ta:
|co|me |per|so|na in |cui |do|lor |s’ af|fret|ta,
|con |co|sa in |ca|po |non |da |lor |sa|pu|ta,
|Già |non |com|pié |di |tal |con|si|glio |ren|de|re,
|di |quel|la |ter|ra |che ’l |Da|nu|bio |ri|ga
|e |se |nul|la |di |noi |pie|tà |ti |mo|ve,
|si |tra|smu|ta|va |per |lo |tri|sto |cal|le.
|da |quei |c’ han|no al |vo|ler |buo|na |ra|di|ce?
